# Who runs what. The one place that says it.
#
# FLEET REWRITE (2026-08-07, ch-dev): this manifest now describes the Group_GY DSW
# fleet -- seven 8xH100 boxes with ONE shared filesystem (/mgfs, verified by
# write-here-read-there) -- not the original m1-m3+cornell layout. The original
# cluster's completed runs (vanilla_s0, c1_lsm, on A100s) are NOT carried over:
# different silicon is already a registered deviation (PROTOCOL-unified §2.5), and
# every verdict wants arms and noise floor measured in ONE batch. Everything runs
# fresh here, under one fingerprint family.
#
# Columns:  wave  machine  arm  seed  [note]
#   wave     runs in ascending order; a machine finishes its wave-N list before N+1
#   machine  m1=dsw251  m2=dsw252  m3=dsw253  m4=dsw254   (8xH100 each, 4 lanes)
#            registered in .campaign/MACHINE_MAP via `MACHINE=<name> bash deploy/up.sh`.
#            dsw258/261/262 are deliberately held back: free for evals,
#            informativeness, D6 probes -- anything ad-hoc -- without competing with
#            campaign lanes. Enlist one by registering it (m5...) and adding rows.
#   arm      a run_id from configs/arms.yaml
#   seed     data.seed and rollout.seed
#
# deploy/campaign.sh --plan audits this against the registry: every runnable arm must
# appear exactly once, and it reports any that do not.
#
# ROLLOUT_GPU_MEM_UTIL is pinned to 0.45 for the WHOLE campaign by campaign.sh, not
# per row. One value = one batch = one noise floor shared by every arm.
#
# a1_gkd_mix0.5 is absent -- registry status 'needs': blocked on the gen_offpolicy
# precompute + a 3-step GPU rehearsal (the rollout-injection code landed 2026-08-06;
# the old TransferQueue-surgery reason is obsolete). Targeted to join with wave S.

# ---- wave 1: the whole Phase-1 screen at once ---------------------------------
# 16 runs over 16 lanes, four boxes. m1 carries all three vanilla seeds -- THE noise
# floor, every verdict's denominator -- so the reference and its spread come from one
# box and any machine effect rides on the arms, not on the floor.
5	m7	b2_forward_kl	0	needs=/nonexistent/lane-queue-guard -- BAKED into a live lane's LANE_RUNS (2026-08-08); any claim of this row double-launches it. The guard path never exists, so claims skip; the lane queue does not read this file and runs it on schedule. Remove the guard only if that lane dies before reaching it.
5	m8	b2_forward_kl	1
5	m15	b2_forward_kl	2
5	m12	vanilla_n8	0	4-card lane: NGPUS 2 + TWS 2; box launched manually with GPUS_PER_RUN=4 (daemon unsets the width)
5	m13	vanilla_n8	1
5	m14	vanilla_n8	2
5	m13	j1_kdrl	0
5	m14	j1_kdrl	1
5	m12	j1_kdrl	2
5	m4	a2_coldstart	0	needs=/nonexistent/lane-queue-guard -- BAKED into a live lane's LANE_RUNS (2026-08-08); any claim of this row double-launches it. The guard path never exists, so claims skip; the lane queue does not read this file and runs it on schedule. Remove the guard only if that lane dies before reaching it.
5	m11	a2_coldstart	1
5	m5	a2_coldstart	2
5	m21	f3_power	0	reassigned 2026-08-08 off m8 (user: don't wait for stragglers)
5	m10	f3_power	1
5	m11	f3_power	2

# ---- wave 6: the remote supplement cohort, on the eight boxes that joined ------
# 2026-08-08: dsw267-274 = m17-m24 (pods self-report +4: dsw-271..278). Upstream's
# collaborator split (33b1c8e) keeps c4/e2/e3/g5 on their local cards; the four
# supplements labeled remote -- b4_jsd, c3_intersection, g4_failure_only,
# h2_last_segment -- run here. a3_offpolicy stays out until its precompute exists.
# Same 16k batch tag, same seed-spread rule.
6	m17	b4_jsd	0
6	m18	b4_jsd	1
6	m19	b4_jsd	2
6	m20	c3_intersection	0
6	m21	c3_intersection	1
6	m22	c3_intersection	2
6	m23	g4_failure_only	0
6	m24	g4_failure_only	1
6	m17	g4_failure_only	2
6	m18	h2_last_segment	0
6	m19	h2_last_segment	1
6	m20	h2_last_segment	2

# ---- wave 7: the upstream-local four, mirrored here, plus the two missed -------
# 2026-08-08 (user): run c4/e2/e3/g5 on this fleet too -- upstream runs its own
# copies on cornell A100s; our copies verdict against OUR vanilla floor (contract
# rule 5), and the pair becomes cross-site replication data rather than a gap.
# b5_k2 + h3_random_segment were remote-labeled upstream all along and missed by
# a name-list grep here; they are ours by contract.
7	m5	c4_pi_tail_budget	0	needs=/nonexistent/ceded-to-cornell -- user 2026-08-08: upstream runs this arm on its own cards; our mirror was stopped to fund the wall cohort's 4-card lanes. Lift by removing this note.
7	m19	c4_pi_tail_budget	1	needs=/nonexistent/ceded-to-cornell -- user 2026-08-08: upstream runs this arm on its own cards; our mirror was stopped to fund the wall cohort's 4-card lanes. Lift by removing this note.
7	m20	c4_pi_tail_budget	2	needs=/nonexistent/ceded-to-cornell -- user 2026-08-08: upstream runs this arm on its own cards; our mirror was stopped to fund the wall cohort's 4-card lanes. Lift by removing this note.
7	m21	e2_set_coverage	0	needs=/nonexistent/ceded-to-cornell -- user 2026-08-08: upstream runs this arm on its own cards; our mirror was stopped to fund the wall cohort's 4-card lanes. Lift by removing this note.
7	m22	e2_set_coverage	1	needs=/nonexistent/ceded-to-cornell -- user 2026-08-08: upstream runs this arm on its own cards; our mirror was stopped to fund the wall cohort's 4-card lanes. Lift by removing this note.
7	m23	e2_set_coverage	2	needs=/nonexistent/ceded-to-cornell -- user 2026-08-08: upstream runs this arm on its own cards; our mirror was stopped to fund the wall cohort's 4-card lanes. Lift by removing this note.
7	m24	e3_zvalue	0	needs=/nonexistent/ceded-to-cornell -- user 2026-08-08: upstream runs this arm on its own cards; our mirror was stopped to fund the wall cohort's 4-card lanes. Lift by removing this note.
7	m17	e3_zvalue	1	needs=/nonexistent/ceded-to-cornell -- user 2026-08-08: upstream runs this arm on its own cards; our mirror was stopped to fund the wall cohort's 4-card lanes. Lift by removing this note.
7	m18	e3_zvalue	2	needs=/nonexistent/ceded-to-cornell -- user 2026-08-08: upstream runs this arm on its own cards; our mirror was stopped to fund the wall cohort's 4-card lanes. Lift by removing this note.
7	m19	g5_rgopd_gate	0	needs=/nonexistent/ceded-to-cornell -- user 2026-08-08: upstream runs this arm on its own cards; our mirror was stopped to fund the wall cohort's 4-card lanes. Lift by removing this note.
7	m20	g5_rgopd_gate	1	needs=/nonexistent/ceded-to-cornell -- user 2026-08-08: upstream runs this arm on its own cards; our mirror was stopped to fund the wall cohort's 4-card lanes. Lift by removing this note.
7	m21	g5_rgopd_gate	2	needs=/nonexistent/ceded-to-cornell -- user 2026-08-08: upstream runs this arm on its own cards; our mirror was stopped to fund the wall cohort's 4-card lanes. Lift by removing this note.
7	m22	b5_k2	0
7	m23	b5_k2	1
7	m24	b5_k2	2
7	m6	h3_random_segment	0	reassigned 2026-08-08 onto a pair freed by the straggler stop
7	m18	h3_random_segment	1
7	m7	h3_random_segment	2	reassigned 2026-08-08 onto a pair freed by the straggler stop

# ---- wave 8: the wall cohort reborn on 4-card lanes (2026-08-08, user ruling) ----
# The five KEEP_SAMPLED arms die at ~35-45 steps at the 16k cap on 2-card lanes
# (measures included). Same remedy and recording as the n8 cell: NGPUS=2 + TWS=2
# in arms.yaml, topology fingerprinted. Hosts are the width-configured boxes
# (.campaign/GPUS_PER_RUN.<m> = 4); fresh starts -- the 2-card curves are archived
# as ckpt/simopd/<run>.2card-wall. Staggered: lanes fill as completions free cards.
8	m19	b3_eopd_gate	0	needs=/nonexistent/quad-running-guard: claims ignore the machine col (m3 proved it 07:36), no daemon may re-claim while the quad run lives; OOM band 76-99: four identical 18.61GiB update_actor asks (incl. one resumed instance) -> 19:2x relaunch adds actor_rollout_ref.rollout.gpu_memory_utilization=0.32 via EXTRA_HYDRA (engine-only, training math unchanged), RESUME=force from step 75; 0.32 still 1GiB short at step ~81 (16.99 ask vs 16.02 free) -> 21:31 relaunch all three at 0.25 from step 75; 0.25 also died (step 84: mid-step transients eat 6-9GiB, the 17-19GiB ask lands on 11-14 free; one m20 attempt additionally lost to a teacher-placement flip onto the student GPU) -> 22:1x all three at 0.18 (steady free ~26GiB). Designed permanent fix, deferred to daylight: chunk b3 gate/soft-kd full-vocab compute like the entropy chunk (math-identical)
8	m20	b3_eopd_gate	1	needs=/nonexistent/quad-running-guard: claims ignore the machine col (m3 proved it 07:36), no daemon may re-claim while the quad run lives; OOM band 76-99: four identical 18.61GiB update_actor asks (incl. one resumed instance) -> 19:2x relaunch adds actor_rollout_ref.rollout.gpu_memory_utilization=0.32 via EXTRA_HYDRA (engine-only, training math unchanged), RESUME=force from step 75; 0.32 still 1GiB short at step ~81 (16.99 ask vs 16.02 free) -> 21:31 relaunch all three at 0.25 from step 75; 0.25 also died (step 84: mid-step transients eat 6-9GiB, the 17-19GiB ask lands on 11-14 free; one m20 attempt additionally lost to a teacher-placement flip onto the student GPU) -> 22:1x all three at 0.18 (steady free ~26GiB). Designed permanent fix, deferred to daylight: chunk b3 gate/soft-kd full-vocab compute like the entropy chunk (math-identical)
8	m21	b3_eopd_gate	2	needs=/nonexistent/quad-running-guard: claims ignore the machine col (m3 proved it 07:36), no daemon may re-claim while the quad run lives; OOM band 76-99: four identical 18.61GiB update_actor asks (incl. one resumed instance) -> 19:2x relaunch adds actor_rollout_ref.rollout.gpu_memory_utilization=0.32 via EXTRA_HYDRA (engine-only, training math unchanged), RESUME=force from step 75; 0.32 still 1GiB short at step ~81 (16.99 ask vs 16.02 free) -> 21:31 relaunch all three at 0.25 from step 75; 0.25 also died (step 84: mid-step transients eat 6-9GiB, the 17-19GiB ask lands on 11-14 free; one m20 attempt additionally lost to a teacher-placement flip onto the student GPU) -> 22:1x all three at 0.18 (steady free ~26GiB). Designed permanent fix, deferred to daylight: chunk b3 gate/soft-kd full-vocab compute like the entropy chunk (math-identical)
8	m22	d2_selectkd	0	reassigned 2026-08-08: m22 held a ready-made quad, so m8 needs no eviction; needs=/nonexistent/quad-running-guard: claims ignore the machine col (m3 proved it 07:36), no daemon may re-claim while the quad run lives
8	m9	d2_selectkd	1	needs=/nonexistent/quad-running-guard: claims ignore the machine col (m3 proved it 07:36), no daemon may re-claim while the quad run lives
8	m10	d2_selectkd	2	needs=/nonexistent/quad-running-guard: claims ignore the machine col (m3 proved it 07:36), no daemon may re-claim while the quad run lives
8	m4	g2_fire_likelihood	0	needs=/nonexistent/manual-wall4-guard: launched by hand via start_wall4.sh with GPU_LIST, daemons keep off (a width-2 grab hangs on the 4-card placement group)
8	m5	g2_fire_likelihood	1	needs=/nonexistent/manual-wall4-guard: launched by hand via start_wall4.sh with GPU_LIST, daemons keep off (a width-2 grab hangs on the 4-card placement group)
8	m17	g2_fire_likelihood	2	needs=/nonexistent/manual-wall4-guard: launched by hand via start_wall4.sh with GPU_LIST, daemons keep off (a width-2 grab hangs on the 4-card placement group)
8	m12	d1_tip	0	needs=/nonexistent/manual-wall4-guard: launched by hand via start_wall4.sh with GPU_LIST, daemons keep off (a width-2 grab hangs on the 4-card placement group)
8	m13	d1_tip	1	needs=/nonexistent/manual-wall4-guard: launched by hand via start_wall4.sh with GPU_LIST, daemons keep off (a width-2 grab hangs on the 4-card placement group)
8	m14	d1_tip	2	needs=/nonexistent/manual-wall4-guard: launched by hand via start_wall4.sh with GPU_LIST, daemons keep off (a width-2 grab hangs on the 4-card placement group)
8	m2	d3_teachability	0	pre-launched 2026-08-08 13:0x on the freed quad (user: do not queue behind b3); poisoned fp so the copy baked in m19 lane self-refuses; needs=/nonexistent/manual-wall4-guard: launched by hand via start_wall4.sh with GPU_LIST, daemons keep off (a width-2 grab hangs on the 4-card placement group)
8	m23	d3_teachability	1	pre-launched 2026-08-08 13:0x on the quad freed by the d2_s0 twin kill; poisoned fp so the m20-baked copy self-refuses; needs=/nonexistent/manual-wall4-guard: launched by hand via start_wall4.sh with GPU_LIST, daemons keep off (a width-2 grab hangs on the 4-card placement group)
8	m24	d3_teachability	2	pre-launched 2026-08-08 13:0x on the quad freed by the d2_s2 twin kill; poisoned fp so the m21-baked copy self-refuses; needs=/nonexistent/manual-wall4-guard: launched by hand via start_wall4.sh with GPU_LIST, daemons keep off (a width-2 grab hangs on the 4-card placement group)
